인천공항 일별 시간대별 여객(2016~2019),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
일자,국내/국제,도착/출발,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2018년 03월 14일,국제,출발,"1,477",243,403,0,99,99,"1,433","2,476","6,024","7,532","7,338","5,753","3,312","4,507","5,682","4,218","3,598","4,161","3,837","8,138","6,377","4,601","2,995","1,291"
2018년 03월 15일,국내,도착,0,0,0,0,0,0,0,132,59,120,0,187,0,0,0,0,0,201,0,0,0,0,0,0
2018년 03월 15일,국내,출발,0,0,0,0,0,0,0,25,0,113,0,0,0,0,0,61,0,108,0,352,0,0,0,0
2018년 03월 15일,국제,도착,334,0,0,"1,331","3,359","4,496","5,908","4,129","3,692","2,498","1,993","4,941","3,095","4,677","4,442","6,134","6,833","7,167","5,818","3,622","3,425","3,422","3,165",113
2018년 03월 15일,국제,출발,"1,922",450,566,0,0,188,"1,161","2,876","6,415","7,197","7,561","5,964","3,798","4,918","4,290","5,115","3,940","3,928","3,430","8,810","5,518","5,454","2,282","2,851"
2018년 03월 16일,국내,도착,0,0,0,0,0,0,0,219,58,0,0,0,185,0,0,0,0,228,0,0,0,0,0,0
2018년 03월 16일,국내,출발,0,0,0,0,0,0,0,37,0,128,0,0,0,0,0,45,0,0,131,335,0,0,0,0
2018년 03월 16일,국제,도착,307,0,0,"1,440","4,530","6,603","5,674","4,938","3,157","2,930","2,925","5,296","3,628","4,425","5,237","6,421","7,781","7,798","5,853","4,854","3,362","3,733","3,435",927
2018년 03월 16일,국제,출발,"1,567",401,462,0,0,209,"1,667","2,873","7,526","8,083","7,897","6,096","3,603","5,304","4,491","4,903","4,474","5,004","4,374","7,353","7,171","5,351","3,178","1,741"
2018년 03월 17일,국내,도착,0,0,0,0,0,0,0,152,142,0,0,191,0,0,0,0,0,112,0,0,0,0,0,0
2018년 03월 17일,국내,출발,0,0,0,0,0,0,0,8,137,0,0,0,0,0,0,61,0,0,188,176,186,0,0,0
2018년 03월 17일,국제,도착,453,0,0,"1,344","3,877","6,252","6,731","3,889","3,892","4,065","2,414","5,532","4,173","4,430","4,898","6,946","9,514","6,782","5,394","5,404","3,023","3,214","3,290",543
2018년 03월 17일,국제,출발,"1,835",606,596,0,0,202,"1,008","3,936","6,699","7,030","7,641","5,884","3,959","5,449","5,165","4,045","5,040","4,059","4,358","6,796","6,349","5,301","2,324","2,342"
2018년 03월 18일,국내,도착,0,0,0,0,0,0,0,193,87,0,0,186,0,0,0,0,112,26,0,0,0,0,0,0
2018년 03월 18일,국내,출발,0,0,0,0,0,0,0,36,136,0,0,0,0,0,47,0,0,119,0,358,0,0,0,0
2018년 03월 18일,국제,도착,247,0,0,727,"4,908","7,299","6,207","4,696","3,113","2,343","3,680","6,106","4,866","3,983","5,167","6,781","9,575","8,912","5,087","5,317","5,040","4,821","2,974",354
2018년 03월 18일,국제,출발,"1,336",443,400,0,0,206,"1,258","3,212","6,021","7,727","7,058","6,052","3,013","5,867","5,749","5,260","4,488","4,399","4,076","8,277","6,822","5,203","2,545","2,415"
2018년 03월 19일,국내,도착,0,0,0,0,0,0,0,320,114,0,0,0,187,0,0,0,0,203,0,0,0,0,0,0
2018년 03월 19일,국내,출발,0,0,0,0,0,0,0,0,52,135,0,0,0,0,23,0,0,158,0,310,0,0,0,0
2018년 03월 19일,국제,도착,305,0,0,"1,041","4,896","6,186","6,638","3,596","4,531","3,045","2,330","4,479","5,218","4,266","4,751","6,775","7,728","7,077","5,871","4,959","3,912","3,405","3,206",863
2018년 03월 19일,국제,출발,"1,753",416,407,0,0,196,"1,256","2,585","6,675","8,244","7,601","5,507","3,508","4,300","6,226","4,512","4,034","4,415","4,346","6,979","6,527","4,233","2,400","1,845"
2018년 03월 20일,국내,도착,0,0,0,0,0,0,0,114,134,99,0,188,0,0,0,0,0,170,0,0,0,0,0,0
2018년 03월 20일,국내,출발,0,0,0,0,0,0,0,42,93,0,0,0,0,0,74,0,0,92,0,299,0,0,0,0
2018년 03월 20일,국제,도착,211,0,0,"1,239","3,839","6,547","6,037","4,139","3,499","2,892","1,443","5,270","3,898","4,749","3,520","6,096","6,332","7,337","5,743","5,366","2,810","3,147","2,470",618
2018년 03월 20일,국제,출발,"1,643",641,348,0,0,142,"1,074","2,967","6,031","7,428","6,760","4,694","4,348","4,801","4,237","4,927","3,768","3,803","4,060","7,445","5,184","4,254","1,769",784
2018년 03월 21일,국내,도착,0,0,0,0,0,0,0,149,126,0,0,187,0,0,0,0,0,151,0,0,0,0,0,0
2018년 03월 21일,국내,출발,0,0,0,0,0,0,0,0,123,0,0,0,0,0,30,0,0,0,179,56,188,0,63,0
2018년 03월 21일,국제,도착,347,0,0,"1,038","4,232","5,545","7,539","3,066","3,149","2,540","2,191","4,919","4,184","3,156","4,923","6,825","6,209","7,694","6,046","4,420","2,567","3,859","2,557",147
2018년 03월 21일,국제,출발,"1,867",0,423,0,103,0,"1,019","3,014","5,942","7,786","6,775","5,484","2,948","4,821","5,426","4,413","4,018","3,769","3,787","6,195","6,711","5,132","3,290","2,246"
2018년 03월 22일,국내,도착,0,0,0,0,0,0,0,225,79,0,0,182,0,0,0,0,168,54,0,0,0,0,0,0
2018년 03월 22일,국내,출발,0,0,0,0,0,0,0,13,113,0,0,0,0,0,90,0,0,133,0,380,0,0,0,0
2018년 03월 22일,국제,도착,306,0,0,"1,024","4,385","6,082","4,077","4,243","3,591","3,182","2,481","4,646","4,426","3,423","4,527","7,232","5,607","7,529","5,623","4,587","2,843","3,495","2,513",616
2018년 03월 22일,국제,출발,"1,725",564,513,0,0,110,"1,417","3,410","6,349","6,827","7,669","5,377","4,609","4,957","4,301","5,441","3,448","4,628","3,370","7,709","6,711","5,465","2,359","1,808"
2018년 03월 23일,국내,도착,0,0,0,0,0,0,0,164,93,0,0,184,0,0,0,0,0,181,51,0,0,0,0,206
2018년 03월 23일,국내,출발,0,0,0,0,0,0,0,37,128,0,0,0,0,0,48,0,0,0,175,121,186,0,0,0
2018년 03월 23일,국제,도착,255,0,0,"1,388","5,141","6,339","5,420","4,179","3,411","2,755","2,355","5,135","5,105","4,420","4,738","6,893","7,200","9,235","5,712","5,157","3,276","3,980","3,094",319
2018년 03월 23일,국제,출발,"1,581",573,231,107,0,189,"1,477","3,829","5,803","8,148","8,922","5,073","3,559","5,291","5,229","5,205","4,122","5,123","3,604","8,287","7,840","5,013","2,442","2,217"
2018년 03월 24일,국내,도착,130,0,0,0,0,0,0,163,34,0,0,185,0,0,0,0,0,121,0,0,0,0,0,0
2018년 03월 24일,국내,출발,0,0,0,0,0,0,0,17,134,0,0,0,0,0,58,0,0,0,172,390,0,0,0,0
2018년 03월 24일,국제,도착,532,487,0,824,"4,332","6,816","6,244","5,354","3,171","3,549","1,941","5,366","4,387","3,214","5,622","7,955","8,552","9,192","5,158","4,494","3,371","3,565","2,984",730
2018년 03월 24일,국제,출발,"1,410",313,504,116,0,184,"1,028","3,399","6,854","6,552","7,488","5,472","4,581","5,527","5,392","4,640","4,686","4,628","4,199","7,979","6,033","3,559","3,016","2,082"
2018년 03월 25일,국내,도착,0,0,0,0,0,0,0,0,325,0,0,169,0,0,0,0,0,249,0,0,0,0,0,0
2018년 03월 25일,국내,출발,0,0,0,0,0,0,15,21,124,0,0,0,0,0,0,0,0,0,236,280,87,0,0,0
2018년 03월 25일,국제,도착,683,153,162,"1,327","3,105","7,357","7,532","4,197","4,131","2,465","3,350","5,232","5,122","5,294","4,145","6,827","9,486","9,249","4,459","4,041","4,536","5,626","2,471",872
2018년 03월 25일,국제,출발,"1,066",853,210,216,0,150,415,"2,801","5,754","7,754","7,708","5,372","4,212","5,403","4,115","5,194","5,686","3,453","4,051","7,368","6,140","4,891","3,607","2,342"
2018년 03월 26일,국내,도착,0,0,0,0,0,0,0,79,187,0,70,181,0,0,36,0,46,161,0,0,0,0,0,250
2018년 03월 26일,국내,출발,0,0,0,0,0,0,0,29,167,0,0,0,0,0,0,0,0,159,54,0,299,0,0,0
2018년 03월 26일,국제,도착,724,0,0,849,"2,505","5,928","5,338","4,597","3,712","3,421","3,784","5,842","5,121","2,984","5,717","6,452","7,107","8,139","6,119","3,541","4,616","3,054","3,060",540
2018년 03월 26일,국제,출발,"1,109",826,282,0,35,0,734,"2,189","4,255","7,737","7,676","5,385","4,544","5,328","4,132","5,153","4,665","3,456","3,328","7,481","5,979","4,797","2,703","1,012"
2018년 03월 27일,국내,도착,0,0,0,0,0,0,0,239,0,59,0,136,0,0,0,0,0,154,0,36,0,0,0,0
2018년 03월 27일,국내,출발,0,0,0,0,0,0,7,0,161,0,0,0,0,0,0,0,0,108,40,104,112,0,0,0
2018년 03월 27일,국제,도착,86,0,0,"1,190","3,568","4,808","6,318","4,178","4,615","2,872","2,452","5,856","3,612","3,706","4,039","6,103","5,926","8,160","4,856","4,832","3,899","2,459","2,321",976
2018년 03월 27일,국제,출발,690,865,425,0,0,129,326,"2,692","6,103","6,611","6,872","4,913","3,243","4,978","4,681","4,641","4,278","2,969","2,312","7,051","6,422","4,094","2,619","1,042"
2018년 03월 28일,국내,도착,0,0,0,0,0,0,0,201,160,0,0,140,0,0,46,0,18,125,0,0,0,0,0,0
2018년 03월 28일,국내,출발,0,0,0,0,0,0,7,14,155,0,0,0,0,0,0,0,0,151,0,67,178,0,0,0
2018년 03월 28일,국제,도착,459,0,0,"1,003","4,609","5,235","5,962","4,907","3,093","1,924","2,296","3,949","5,415","2,760","5,115","5,377","6,793","6,629","5,705","4,369","3,637","3,546","2,198","1,250"
2018년 03월 28일,국제,출발,714,589,444,0,0,98,939,"2,830","6,365","7,299","6,420","5,011","2,996","4,587","5,302","4,665","5,101","2,716","2,831","7,701","7,343","3,547","3,112","1,818"
2018년 03월 29일,국내,도착,0,0,0,0,0,0,0,220,76,0,0,136,0,0,0,0,0,131,53,0,0,0,0,0
2018년 03월 29일,국내,출발,0,0,0,0,0,0,0,90,121,0,0,0,0,0,0,0,0,122,0,137,224,0,0,0
2018년 03월 29일,국제,도착,152,165,0,"1,638","3,757","5,769","5,519","3,126","4,512","2,467","2,206","5,482","4,292","3,399","4,566","6,550","7,096","7,878","5,347","4,593","2,984","4,295","2,508",645
2018년 03월 29일,국제,출발,"1,179",821,836,0,0,0,930,"3,419","6,552","6,909","8,354","4,419","3,661","4,456","4,684","4,428","4,731","2,906","2,695","8,025","6,164","4,388","3,096","2,158"
2018년 03월 30일,국내,도착,0,0,0,0,0,0,0,301,0,0,0,138,0,0,78,0,0,187,0,0,0,0,0,0
2018년 03월 30일,국내,출발,0,0,0,0,0,0,41,27,129,0,0,0,0,0,0,0,0,158,83,69,216,0,0,0
2018년 03월 30일,국제,도착,226,176,0,"1,784","4,375","5,925","5,811","4,649","5,174","2,551","1,960","4,271","5,514","4,165","4,402","7,201","7,521","7,453","6,405","3,995","3,960","4,752","1,976",849
2018년 03월 30일,국제,출발,"1,018",816,638,0,0,142,696,"3,273","5,992","7,081","8,349","5,062","3,474","4,884","4,679","4,883","5,822","3,132","4,382","7,304","7,414","4,132","3,607",909
2018년 03월 31일,국내,도착,0,0,0,0,0,0,0,142,132,0,0,184,0,0,37,0,0,138,0,9,0,0,0,0
2018년 03월 31일,국내,출발,0,0,0,0,0,0,0,50,170,0,0,0,0,0,0,0,0,153,63,152,173,0,0,0
2018년 03월 31일,국제,도착,960,0,0,"1,674","4,032","4,575","6,209","5,089","3,739","2,877","2,433","5,384","5,156","3,495","5,370","5,532","7,372","7,972","6,893","3,860","4,503","3,452","2,084",982
2018년 03월 31일,국제,출발,"1,685","1,030",604,0,0,149,"1,112","3,109","5,708","7,325","7,679","5,146","3,636","5,988","4,520","4,837","4,440","2,893","3,873","8,087","6,961","3,771","3,131","1,111"
2018년 04월 01일,국내,도착,0,0,0,0,0,0,0,64,186,90,0,188,0,0,0,0,0,172,0,0,0,0,0,0
2018년 04월 01일,국내,출발,0,0,0,0,0,0,14,29,125,0,0,0,0,0,0,0,0,178,56,312,0,0,0,0
2018년 04월 01일,국제,도착,404,0,0,"2,010","4,541","5,545","6,297","4,168","3,342","3,293","2,587","5,024","4,710","4,121","5,856","6,291","7,870","7,584","6,015","4,599","4,962","5,011","2,786","1,053"
2018년 04월 01일,국제,출발,"1,956",479,638,0,0,132,891,"3,099","5,730","6,763","7,705","5,227","4,120","5,215","4,829","4,899","4,993","3,514","4,169","7,253","7,638","4,291","4,322","1,978"
2018년 04월 02일,국내,도착,0,0,0,0,0,0,0,86,254,0,0,187,0,0,79,0,0,185,0,0,0,0,0,0
2018년 04월 02일,국내,출발,0,0,0,0,0,0,16,27,135,0,0,0,0,0,0,0,0,143,67,43,203,0,0,0
2018년 04월 02일,국제,도착,375,0,0,"1,340","3,855","5,067","6,860","4,408","3,869","2,447","3,263","4,565","4,668","2,896","4,943","5,715","7,307","7,107","5,879","4,353","3,577","3,689","2,113",945
2018년 04월 02일,국제,출발,"1,275","1,023",617,0,0,0,"1,154","2,627","6,257","7,525","8,526","4,743","4,017","5,184","5,247","3,839","5,086","3,432","2,881","9,186","6,692","4,515","3,263","1,360"
2018년 04월 03일,국내,도착,0,0,0,0,0,0,0,144,223,0,0,127,0,0,0,0,0,156,0,14,0,0,0,0
2018년 04월 03일,국내,출발,0,0,0,0,0,0,5,23,149,0,0,0,0,0,0,0,0,144,60,220,0,0,0,0
2018년 04월 03일,국제,도착,258,0,0,"1,501","3,990","4,659","6,999","3,259","3,516","2,666","1,972","5,033","3,648","3,379","3,657","5,837","7,219","7,357","3,755","3,823","3,403","2,831","1,682",789
2018년 04월 03일,국제,출발,782,773,671,0,0,171,955,"2,869","5,730","6,950","7,701","4,807","4,020","5,084","4,818","4,791","4,588","2,207","4,111","7,027","6,502","3,904","2,614",540
2018년 04월 04일,국내,도착,0,0,0,0,0,0,0,229,55,0,0,159,0,0,50,0,28,159,0,0,0,0,0,0
2018년 04월 04일,국내,출발,0,0,0,0,0,0,7,16,122,0,0,0,0,0,0,0,0,112,0,142,125,0,0,0
2018년 04월 04일,국제,도착,424,0,0,"1,716","4,455","5,155","6,596","3,230","3,185","1,799","2,006","4,446","4,627","3,494","5,274","4,868","7,099","6,770","4,614","4,343","3,826","4,408","2,696",523
2018년 04월 04일,국제,출발,"1,276",918,449,0,0,96,"1,116","2,801","6,310","7,682","7,272","4,537","3,493","4,916","4,692","4,684","5,370","3,379","3,720","7,000","8,030","4,570","3,600","1,872"
2018년 04월 05일,국내,도착,0,0,0,0,0,0,0,0,321,0,0,175,0,0,0,0,0,252,35,0,0,0,0,0
2018년 04월 05일,국내,출발,0,0,0,0,0,0,18,16,61,0,0,0,0,0,0,0,0,116,47,127,148,0,0,0
2018년 04월 05일,국제,도착,276,151,0,875,"4,109","4,972","5,685","3,327","3,992","2,617","2,386","4,941","4,360","3,260","4,798","5,471","6,877","7,319","6,464","3,107","4,010","3,324","2,149",874
2018년 04월 05일,국제,출발,"1,138","1,071",315,277,0,0,"1,326","3,019","6,285","6,988","8,757","5,214","4,289","4,462","5,120","4,727","4,464","3,102","4,333","8,068","7,086","4,447","3,346","2,142"
2018년 04월 06일,국내,도착,0,0,0,0,0,0,0,311,0,0,0,195,0,0,76,0,0,223,0,0,0,0,0,331
2018년 04월 06일,국내,출발,0,0,0,0,0,0,11,75,191,0,0,0,0,0,0,0,0,166,59,296,0,0,0,0
2018년 04월 06일,국제,도착,478,136,205,"1,339","4,627","5,073","6,661","3,103","4,142","2,677","2,218","4,618","4,793","3,449","4,257","6,425","5,186","7,999","5,016","3,758","3,183","3,142","3,050",927
2018년 04월 06일,국제,출발,"1,363","1,042",565,0,0,170,769,"3,020","7,101","7,626","8,022","5,776","4,078","5,639","4,917","6,058","4,275","3,216","4,297","7,859","7,532","5,230","3,141","1,460"
2018년 04월 07일,국내,도착,0,0,0,0,0,0,0,304,0,0,0,178,0,0,35,0,0,151,0,17,0,0,0,0
2018년 04월 07일,국내,출발,0,0,0,0,0,0,13,25,145,0,0,0,0,0,0,0,0,150,40,282,0,0,0,0
2018년 04월 07일,국제,도착,90,340,0,"1,317","5,260","4,808","5,758","3,725","4,529","2,684","2,332","3,894","4,230","4,484","3,255","6,429","5,954","7,905","4,371","4,051","4,387","2,794","2,273",577
2018년 04월 07일,국제,출발,"1,467","1,090",208,573,0,173,"1,261","3,076","6,927","6,230","8,057","6,074","4,703","6,213","5,277","5,442","4,662","3,638","3,922","9,005","6,407","5,017","3,562","2,417"
2018년 04월 08일,국내,도착,0,0,0,0,0,0,0,167,117,88,0,190,0,0,0,0,0,177,0,0,0,0,0,454
2018년 04월 08일,국내,출발,0,0,0,0,0,0,15,29,185,0,0,0,0,0,0,0,0,176,77,203,101,0,0,0
2018년 04월 08일,국제,도착,341,478,0,"1,723","5,156","4,653","6,710","3,951","3,417","3,428","2,550","5,305","5,709","4,006","4,654","7,127","8,106","6,909","5,696","4,850","4,473","5,555","2,435",911
2018년 04월 08일,국제,출발,"1,659","1,060",14,345,184,179,"1,060","2,653","6,248","8,375","7,989","6,163","4,242","6,973","5,934","6,030","4,625","3,827","4,316","8,515","7,284","4,641","4,573","2,286"
2018년 04월 09일,국내,도착,0,0,0,0,0,0,0,0,450,0,0,187,0,0,37,0,0,181,52,0,0,0,0,782
2018년 04월 09일,국내,출발,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0,81,41,219,0,0,0,0
2018년 04월 09일,국제,도착,114,579,233,875,"3,374","4,592","6,604","4,664","2,690","3,544","3,515","5,481","3,732","4,463","4,185","7,451","6,400","6,817","4,618","5,309","3,806","3,452","2,678",423
2018년 04월 09일,국제,출발,"1,614",852,161,379,0,0,501,"2,071","6,691","7,589","9,099","5,577","3,939","6,336","4,889","5,244","5,181","3,556","3,349","8,135","7,007","4,745","3,543","1,378"
2018년 04월 10일,국내,도착,470,0,0,0,0,0,0,223,91,126,0,186,0,0,0,0,0,138,0,61,0,0,0,917
2018년 04월 10일,국내,출발,0,0,0,0,0,0,11,31,115,0,0,0,0,0,0,0,0,0,142,178,171,0,0,0
2018년 04월 10일,국제,도착,417,0,0,"1,723","4,093","4,715","5,997","3,083","4,509","3,119","1,545","4,720","3,899","2,911","3,521","5,992","7,014","4,507","5,987","3,698","3,572","3,296","2,065",885
2018년 04월 10일,국제,출발,819,720,335,395,0,167,923,"2,715","6,724","7,501","7,153","5,687","3,785","4,522","4,520","5,146","4,791","2,613","3,793","6,127","4,792","3,255","4,377","3,007"
2018년 04월 11일,국내,도착,760,0,0,0,0,0,0,0,478,0,0,150,0,0,41,0,37,148,0,0,0,0,0,0
2018년 04월 11일,국내,출발,0,0,0,0,0,0,21,17,73,0,0,0,0,0,0,0,0,111,0,223,0,0,0,0
2018년 04월 11일,국제,도착,194,55,0,"1,300","3,776","4,176","5,003","3,447","4,062","3,600","2,218","4,003","3,486","3,639","4,584","4,966","7,160","5,850","5,668","3,491","2,858","3,724","2,169",721
2018년 04월 11일,국제,출발,"1,294","2,222",314,410,0,159,"1,098","2,405","6,671","7,444","7,622","5,532","3,046","5,201","6,048","4,973","4,207","4,066","3,892","7,938","7,486","4,550","3,426","2,335"
2018년 04월 12일,국내,도착,0,0,0,0,0,0,0,0,382,0,0,184,0,0,0,0,0,174,0,0,0,0,0,0
2018년 04월 12일,국내,출발,0,0,0,0,0,0,11,15,131,0,0,0,0,0,0,0,0,156,110,250,0,0,0,0
2018년 04월 12일,국제,도착,855,0,0,"1,161","3,125","4,470","6,559","3,805","4,217","2,898","2,036","5,578","3,151","3,410","4,213","6,052","6,769","6,472","5,099","3,500","3,861","3,804","2,082",198
2018년 04월 12일,국제,출발,"1,054",855,335,396,0,0,"1,085","3,512","6,520","7,005","9,583","5,065","4,028","5,657","5,054","5,279","4,356","3,527","3,431","8,934","5,757","5,744","2,899","2,522"
2018년 04월 13일,국내,도착,0,0,0,0,0,0,0,318,0,0,0,139,0,0,68,0,0,166,55,0,0,0,0,410
2018년 04월 13일,국내,출발,0,0,0,0,0,0,16,43,138,0,0,0,0,0,0,0,0,0,68,489,0,0,0,0
2018년 04월 13일,국제,도착,372,455,0,"1,005","3,844","5,607","7,129","3,809","4,048","2,999","1,801","4,793","5,338","3,396","5,064","5,800","6,517","8,041","4,934","3,914","3,937","3,793","2,380","1,329"
2018년 04월 13일,국제,출발,"1,130",894,259,367,0,170,526,"4,148","6,786","7,068","9,170","5,354","3,654","5,488","5,557","5,828","5,527","3,829","3,695","7,979","7,537","4,739","3,129","2,223"
2018년 04월 14일,국내,도착,126,0,0,0,0,0,0,188,154,0,0,0,179,0,68,0,0,81,40,25,0,0,0,190
2018년 04월 14일,국내,출발,0,0,0,0,0,0,29,15,0,160,0,0,0,0,0,0,0,168,57,300,0,0,0,0
2018년 04월 14일,국제,도착,370,376,199,684,"3,786","5,871","6,286","4,445","4,605","2,517","1,900","5,525","4,784","3,709","5,808","6,000","7,299","6,769","5,187","4,588","3,721","4,180","1,909","1,485"
2018년 04월 14일,국제,출발,969,"1,584",227,549,0,160,913,"3,172","6,349","6,245","8,002","5,772","5,043","5,488","5,613","5,415","4,904","3,570","4,032","7,842","6,109","5,208","3,667","2,600"
2018년 04월 15일,국내,도착,0,0,0,0,0,0,0,265,80,115,0,182,0,0,0,0,113,67,0,0,0,0,0,0
2018년 04월 15일,국내,출발,0,0,0,0,0,0,11,45,183,0,0,0,0,0,0,0,0,0,286,215,100,0,0,0
2018년 04월 15일,국제,도착,250,0,294,819,"4,671","5,140","8,220","3,447","4,253","3,089","3,167","6,110","6,122","2,432","5,649","5,982","8,047","9,403","5,351","5,375","4,717","4,317","2,875",734
2018년 04월 15일,국제,출발,"1,277",990,153,361,0,162,"1,261","2,857","6,144","7,266","8,013","6,712","4,323","6,407","6,223","5,574","5,197","3,616","3,069","8,356","7,644","5,369","4,344","2,200"
2018년 04월 16일,국내,도착,0,0,0,0,0,0,0,399,0,0,0,188,0,0,86,0,48,172,0,0,0,0,0,0
2018년 04월 16일,국내,출발,0,0,0,0,0,0,11,40,100,0,0,0,0,0,0,0,0,153,61,308,0,0,0,0
2018년 04월 16일,국제,도착,377,575,0,"1,418","3,875","5,300","7,448","3,949","4,770","3,323","2,339","5,390","5,156","3,649","5,418","6,261","6,418","8,804","5,233","4,487","4,690","3,152","2,765",490
2018년 04월 16일,국제,출발,"1,641",670,120,370,0,0,"1,344","2,666","6,935","8,033","7,856","6,526","3,275","6,516","4,856","5,587","4,156","3,102","2,805","9,179","6,905","5,153","2,844","1,235"
2018년 04월 17일,국내,도착,242,0,0,0,0,0,0,331,142,0,0,158,0,0,0,0,0,160,0,10,0,0,0,0
2018년 04월 17일,국내,출발,0,0,0,0,0,0,25,22,114,0,0,0,0,0,0,0,0,119,63,269,0,0,0,0
2018년 04월 17일,국제,도착,288,0,0,"2,055","4,435","4,933","6,220","2,990","3,600","2,098","3,149","4,494","4,217","3,842","4,605","5,235","7,302","6,432","4,621","4,677","3,487","3,144","1,775",902
2018년 04월 17일,국제,출발,801,"1,529",154,370,0,138,973,"2,810","6,254","6,558","8,371","4,836","4,574","5,027","4,245","5,065","4,269","2,887","4,376","6,688","6,031","4,957","2,221",793
2018년 04월 18일,국내,도착,0,0,0,0,0,0,0,415,0,0,0,149,0,0,86,0,49,173,0,0,0,0,0,0
2018년 04월 18일,국내,출발,0,0,0,0,0,0,19,33,122,0,0,0,0,0,0,0,0,0,173,123,129,0,0,0
2018년 04월 18일,국제,도착,171,0,209,"1,180","4,465","5,262","5,377","3,582","4,106","1,171","2,480","3,835","4,618","3,366","5,059","5,890","6,388","6,762","4,200","4,280","3,432","4,056","1,852",649
2018년 04월 18일,국제,출발,"1,133",906,184,346,0,151,"1,023","2,000","7,190","7,913","7,236","5,457","3,928","6,284","4,762","5,209","4,401","3,097","3,902","7,805","7,223","4,423","3,070","2,390"
